OG0000174: Ga0061073_0012 Ga0070887_120195 Ga0072400_10870 Ga0072402_105733 Ga0072403_115220 Ga0072404_110561 Ga0133561_111220 Ga0133562_121075 Ga0133563_111107 Ga0133564_111312 Ga0225908_10827 Ga0226839_109142 Ga0226840_112138 Ga0226842_104838 Ga0226843_107593 Ga0226847_106925 Ga0226852_108551 Ga0227359_100976 Ga0307804_111363 Ga0311394_111505 Ga0312303_111659 Ga0312304_111447 H3R21_00050 H3R22_00400 H3R25_04110 H3T43_02215 H3T47_06110 H3T48_02600 H3U49_00380 LACWKB10_1221 LACWKB8_1254
OG0000439: Ga0061073_0391 Ga0070887_118141 Ga0072400_10765 Ga0072402_105366 Ga0072403_11437 Ga0072404_110109 Ga0133561_11844 Ga0133562_12679 Ga0133563_11732 Ga0133564_11899 Ga0225908_10620 Ga0226839_106252 Ga0226840_110145 Ga0226842_104457 Ga0226843_10767 Ga0226847_106384 Ga0226852_10869 Ga0227359_1001208 Ga0307804_11931 Ga0311394_111043 Ga0312303_11179 Ga0312304_11960 H3R21_01775 H3R22_03410 H3R25_02180 H3T43_00325 H3T47_03040 H3T48_04475 H3U49_02275 LACWKB10_0935 LACWKB8_0878
OG0000441: Ga0061073_0393 Ga0070887_118139 Ga0072400_10763 Ga0072402_105364 Ga0072403_11435 Ga0072404_110107 Ga0133561_11842 Ga0133562_12677 Ga0133563_11730 Ga0133564_11897 Ga0225908_10618 Ga0226839_106250 Ga0226840_110143 Ga0226842_104455 Ga0226843_10765 Ga0226847_106382 Ga0226852_10867 Ga0227359_1001206 Ga0307804_11929 Ga0311394_111041 Ga0312303_11181 Ga0312304_11958 H3R21_01785 H3R22_03400 H3R25_02170 H3T43_00315 H3T47_03030 H3T48_04485 H3U49_02285 LACWKB10_0937 LACWKB8_0876
OG0000442: Ga0061073_0394 Ga0070887_118138 Ga0072400_10762 Ga0072402_105363 Ga0072403_11434 Ga0072404_110106 Ga0133561_11841 Ga0133562_12676 Ga0133563_11729 Ga0133564_11896 Ga0225908_10617 Ga0226839_106249 Ga0226840_110142 Ga0226842_104454 Ga0226843_10764 Ga0226847_106381 Ga0226852_10866 Ga0227359_1001205 Ga0307804_11928 Ga0311394_111040 Ga0312303_11182 Ga0312304_11957 H3R21_01790 H3R22_03395 H3R25_02165 H3T43_00310 H3T47_03025 H3T48_04490 H3U49_02290 LACWKB10_0938 LACWKB8_0875
OG0000445: Ga0061073_0397 Ga0070887_118134 Ga0072400_10759 Ga0072402_105360 Ga0072403_11431 Ga0072404_110103 Ga0133561_11838 Ga0133562_12673 Ga0133563_11726 Ga0133564_11892 Ga0225908_10614 Ga0226839_106245 Ga0226840_110139 Ga0226842_104451 Ga0226843_10761 Ga0226847_106378 Ga0226852_10863 Ga0227359_1001202 Ga0307804_11925 Ga0311394_111037 Ga0312303_11185 Ga0312304_11954 H3R21_01805 H3R22_03380 H3R25_02150 H3T43_00295 H3T47_03010 H3T48_04505 H3U49_02305 LACWKB10_0941 LACWKB8_0872
OG0000446: Ga0061073_0398 Ga0070887_118133 Ga0072400_10758 Ga0072402_105359 Ga0072403_11430 Ga0072404_110102 Ga0133561_11837 Ga0133562_12672 Ga0133563_11725 Ga0133564_11891 Ga0225908_10613 Ga0226839_106244 Ga0226840_110138 Ga0226842_104450 Ga0226843_10760 Ga0226847_106377 Ga0226852_10862 Ga0227359_1001201 Ga0307804_11924 Ga0311394_111036 Ga0312303_11186 Ga0312304_11953 H3R21_01810 H3R22_03375 H3R25_02145 H3T43_00290 H3T47_03005 H3T48_04510 H3U49_02310 LACWKB10_0942 LACWKB8_0871
OG0000447: Ga0061073_0399 Ga0070887_118132 Ga0072400_10757 Ga0072402_105358 Ga0072403_11429 Ga0072404_110101 Ga0133561_11836 Ga0133562_12671 Ga0133563_11724 Ga0133564_11890 Ga0225908_10612 Ga0226839_106243 Ga0226840_110137 Ga0226842_104449 Ga0226843_10759 Ga0226847_106376 Ga0226852_10861 Ga0227359_1001200 Ga0307804_11923 Ga0311394_111035 Ga0312303_11187 Ga0312304_11952 H3R21_01815 H3R22_03370 H3R25_02140 H3T43_00285 H3T47_03000 H3T48_04515 H3U49_02315 LACWKB10_0943 LACWKB8_0870
OG0000448: Ga0061073_0401 Ga0070887_118130 Ga0072400_10755 Ga0072402_105356 Ga0072403_11427 Ga0072404_11099 Ga0133561_11834 Ga0133562_12669 Ga0133563_11722 Ga0133564_11888 Ga0225908_10610 Ga0226839_106241 Ga0226840_110135 Ga0226842_104447 Ga0226843_10757 Ga0226847_106374 Ga0226852_10859 Ga0227359_1001198 Ga0307804_11921 Ga0311394_111033 Ga0312303_11189 Ga0312304_11950 H3R21_01825 H3R22_03360 H3R25_02130 H3T43_00275 H3T47_02990 H3T48_04525 H3U49_02325 LACWKB10_0945 LACWKB8_0868
OG0000449: Ga0061073_0402 Ga0070887_118129 Ga0072400_10754 Ga0072402_105355 Ga0072403_11426 Ga0072404_11098 Ga0133561_11833 Ga0133562_12668 Ga0133563_11721 Ga0133564_11887 Ga0225908_1069 Ga0226839_106240 Ga0226840_110134 Ga0226842_104446 Ga0226843_10756 Ga0226847_106373 Ga0226852_10858 Ga0227359_1001197 Ga0307804_11920 Ga0311394_111032 Ga0312303_11190 Ga0312304_11949 H3R21_01830 H3R22_03355 H3R25_02125 H3T43_00270 H3T47_02985 H3T48_04530 H3U49_02330 LACWKB10_0946 LACWKB8_0867
OG0000450: Ga0061073_0403 Ga0070887_118128 Ga0072400_10753 Ga0072402_105354 Ga0072403_11425 Ga0072404_11097 Ga0133561_11832 Ga0133562_12667 Ga0133563_11720 Ga0133564_11886 Ga0225908_1068 Ga0226839_106239 Ga0226840_110133 Ga0226842_104445 Ga0226843_10755 Ga0226847_106372 Ga0226852_10857 Ga0227359_1001196 Ga0307804_11919 Ga0311394_111031 Ga0312303_11191 Ga0312304_11948 H3R21_01835 H3R22_03350 H3R25_02120 H3T43_00265 H3T47_02980 H3T48_04535 H3U49_02335 LACWKB10_0947 LACWKB8_0866
OG0000451: Ga0061073_0404 Ga0070887_118127 Ga0072400_10752 Ga0072402_105353 Ga0072403_11424 Ga0072404_11096 Ga0133561_11831 Ga0133562_12666 Ga0133563_11719 Ga0133564_11885 Ga0225908_1067 Ga0226839_106238 Ga0226840_110132 Ga0226842_104444 Ga0226843_10754 Ga0226847_106371 Ga0226852_10856 Ga0227359_1001195 Ga0307804_11918 Ga0311394_111030 Ga0312303_11192 Ga0312304_11947 H3R21_01840 H3R22_03345 H3R25_02115 H3T43_00260 H3T47_02975 H3T48_04540 H3U49_02340 LACWKB10_0948 LACWKB8_0865
OG0000452: Ga0061073_0405 Ga0070887_118126 Ga0072400_10751 Ga0072402_105352 Ga0072403_11423 Ga0072404_11095 Ga0133561_11830 Ga0133562_12665 Ga0133563_11718 Ga0133564_11884 Ga0225908_1066 Ga0226839_106237 Ga0226840_110131 Ga0226842_104443 Ga0226843_10753 Ga0226847_106370 Ga0226852_10855 Ga0227359_1001194 Ga0307804_11917 Ga0311394_111029 Ga0312303_11193 Ga0312304_11946 H3R21_01845 H3R22_03340 H3R25_02110 H3T43_00255 H3T47_02970 H3T48_04545 H3U49_02345 LACWKB10_0949 LACWKB8_0864
OG0000453: Ga0061073_0406 Ga0070887_118125 Ga0072400_10750 Ga0072402_105351 Ga0072403_11422 Ga0072404_11094 Ga0133561_11829 Ga0133562_12664 Ga0133563_11717 Ga0133564_11883 Ga0225908_1065 Ga0226839_106236 Ga0226840_110130 Ga0226842_104442 Ga0226843_10752 Ga0226847_106369 Ga0226852_10854 Ga0227359_1001193 Ga0307804_11916 Ga0311394_111028 Ga0312303_11194 Ga0312304_11945 H3R21_01850 H3R22_03335 H3R25_02105 H3T43_00250 H3T47_02965 H3T48_04550 H3U49_02350 LACWKB10_0950 LACWKB8_0863
OG0000455: Ga0061073_0408 Ga0070887_118123 Ga0072400_10748 Ga0072402_105349 Ga0072403_11420 Ga0072404_11092 Ga0133561_11827 Ga0133562_12662 Ga0133563_11715 Ga0133564_11881 Ga0225908_1063 Ga0226839_106234 Ga0226840_110128 Ga0226842_104440 Ga0226843_10750 Ga0226847_106367 Ga0226852_10852 Ga0227359_1001191 Ga0307804_11914 Ga0311394_111026 Ga0312303_11196 Ga0312304_11943 H3R21_01860 H3R22_03325 H3R25_02095 H3T43_00240 H3T47_02955 H3T48_04560 H3U49_02360 LACWKB10_0952 LACWKB8_0861
OG0000456: Ga0061073_0413 Ga0070887_118116 Ga0072400_10745 Ga0072402_105346 Ga0072403_11414 Ga0072404_11087 Ga0133561_11824 Ga0133562_12657 Ga0133563_11710 Ga0133564_11875 Ga0225908_105345 Ga0226839_106228 Ga0226840_110123 Ga0226842_104437 Ga0226843_10745 Ga0226847_106357 Ga0226852_10847 Ga0227359_1001186 Ga0307804_11909 Ga0311394_111021 Ga0312303_11201 Ga0312304_11938 H3R21_01885 H3R22_03300 H3R25_02080 H3T43_00210 H3T47_02940 H3T48_05670 H3U49_02390 LACWKB10_0957 LACWKB8_0857
OG0000457: Ga0061073_0414 Ga0070887_118115 Ga0072400_10744 Ga0072402_105345 Ga0072403_11413 Ga0072404_11086 Ga0133561_11823 Ga0133562_12656 Ga0133563_11709 Ga0133564_11874 Ga0225908_105344 Ga0226839_106227 Ga0226840_110122 Ga0226842_104436 Ga0226843_10744 Ga0226847_106356 Ga0226852_10846 Ga0227359_1001185 Ga0307804_11908 Ga0311394_111020 Ga0312303_11202 Ga0312304_11937 H3R21_01890 H3R22_03295 H3R25_02075 H3T43_00205 H3T47_02935 H3T48_05665 H3U49_02395 LACWKB10_0958 LACWKB8_0856
OG0000458: Ga0061073_0415 Ga0070887_118114 Ga0072400_10743 Ga0072402_105344 Ga0072403_11412 Ga0072404_11085 Ga0133561_11822 Ga0133562_12655 Ga0133563_11708 Ga0133564_11873 Ga0225908_105343 Ga0226839_106226 Ga0226840_110121 Ga0226842_104435 Ga0226843_10743 Ga0226847_106355 Ga0226852_10845 Ga0227359_1001184 Ga0307804_11907 Ga0311394_111019 Ga0312303_11203 Ga0312304_11936 H3R21_01895 H3R22_03290 H3R25_02070 H3T43_00200 H3T47_02930 H3T48_05660 H3U49_02400 LACWKB10_0959 LACWKB8_0855
OG0000459: Ga0061073_0416 Ga0070887_118113 Ga0072400_10742 Ga0072402_105343 Ga0072403_11411 Ga0072404_11084 Ga0133561_11821 Ga0133562_12654 Ga0133563_11707 Ga0133564_11872 Ga0225908_105342 Ga0226839_106225 Ga0226840_110120 Ga0226842_104434 Ga0226843_10742 Ga0226847_106354 Ga0226852_10844 Ga0227359_1001183 Ga0307804_11906 Ga0311394_111018 Ga0312303_11204 Ga0312304_11935 H3R21_01900 H3R22_03285 H3R25_02065 H3T43_00195 H3T47_02925 H3T48_05655 H3U49_02405 LACWKB10_0960 LACWKB8_0854
OG0000460: Ga0061073_0417 Ga0070887_118112 Ga0072400_10741 Ga0072402_105342 Ga0072403_11410 Ga0072404_11083 Ga0133561_11820 Ga0133562_12653 Ga0133563_11706 Ga0133564_11871 Ga0225908_105341 Ga0226839_106224 Ga0226840_110119 Ga0226842_104433 Ga0226843_10741 Ga0226847_106353 Ga0226852_10843 Ga0227359_1001182 Ga0307804_11905 Ga0311394_111017 Ga0312303_11205 Ga0312304_11934 H3R21_01905 H3R22_03280 H3R25_02060 H3T43_00190 H3T47_02920 H3T48_05650 H3U49_02410 LACWKB10_0961 LACWKB8_0853
OG0000461: Ga0061073_0418 Ga0070887_118111 Ga0072400_10740 Ga0072402_105341 Ga0072403_1149 Ga0072404_11082 Ga0133561_11819 Ga0133562_12652 Ga0133563_11705 Ga0133564_11870 Ga0225908_105340 Ga0226839_106223 Ga0226840_110118 Ga0226842_104432 Ga0226843_10740 Ga0226847_106352 Ga0226852_10842 Ga0227359_1001181 Ga0307804_11904 Ga0311394_111016 Ga0312303_11206 Ga0312304_11933 H3R21_01910 H3R22_03275 H3R25_02055 H3T43_00185 H3T47_02915 H3T48_05645 H3U49_02415 LACWKB10_0962 LACWKB8_0852
OG0000462: Ga0061073_0419 Ga0070887_118110 Ga0072400_10739 Ga0072402_105340 Ga0072403_1148 Ga0072404_11081 Ga0133561_11818 Ga0133562_12651 Ga0133563_11704 Ga0133564_11869 Ga0225908_105339 Ga0226839_106222 Ga0226840_110117 Ga0226842_104431 Ga0226843_10739 Ga0226847_106351 Ga0226852_10841 Ga0227359_1001180 Ga0307804_11903 Ga0311394_111015 Ga0312303_11207 Ga0312304_11932 H3R21_01915 H3R22_03270 H3R25_02050 H3T43_00180 H3T47_02910 H3T48_05640 H3U49_02420 LACWKB10_0963 LACWKB8_0851
OG0000463: Ga0061073_0420 Ga0070887_118109 Ga0072400_10738 Ga0072402_105339 Ga0072403_1147 Ga0072404_11080 Ga0133561_11817 Ga0133562_12650 Ga0133563_11703 Ga0133564_11868 Ga0225908_105338 Ga0226839_106221 Ga0226840_110116 Ga0226842_104430 Ga0226843_10738 Ga0226847_106350 Ga0226852_10840 Ga0227359_1001179 Ga0307804_11902 Ga0311394_111014 Ga0312303_11208 Ga0312304_11931 H3R21_01920 H3R22_03265 H3R25_02045 H3T43_00175 H3T47_02905 H3T48_05635 H3U49_02425 LACWKB10_0964 LACWKB8_0850
OG0000464: Ga0061073_0421 Ga0070887_118108 Ga0072400_10737 Ga0072402_105338 Ga0072403_1146 Ga0072404_11079 Ga0133561_11816 Ga0133562_12649 Ga0133563_11702 Ga0133564_11867 Ga0225908_105337 Ga0226839_106220 Ga0226840_110115 Ga0226842_104429 Ga0226843_10737 Ga0226847_106349 Ga0226852_10839 Ga0227359_1001178 Ga0307804_11901 Ga0311394_111013 Ga0312303_11209 Ga0312304_11930 H3R21_01925 H3R22_03260 H3R25_02040 H3T43_00170 H3T47_02900 H3T48_05630 H3U49_02430 LACWKB10_0965 LACWKB8_0849
OG0000465: Ga0061073_0422 Ga0070887_118107 Ga0072400_10736 Ga0072402_105337 Ga0072403_1145 Ga0072404_11078 Ga0133561_11815 Ga0133562_12648 Ga0133563_11701 Ga0133564_11866 Ga0225908_105336 Ga0226839_106219 Ga0226840_110114 Ga0226842_104428 Ga0226843_10736 Ga0226847_106348 Ga0226852_10838 Ga0227359_1001177 Ga0307804_11900 Ga0311394_111012 Ga0312303_11210 Ga0312304_11929 H3R21_01930 H3R22_03255 H3R25_02035 H3T43_00165 H3T47_02895 H3T48_05625 H3U49_02435 LACWKB10_0966 LACWKB8_0848
OG0000467: Ga0061073_0424 Ga0070887_118105 Ga0072400_10734 Ga0072402_105335 Ga0072403_1143 Ga0072404_11076 Ga0133561_11813 Ga0133562_12646 Ga0133563_11699 Ga0133564_11864 Ga0225908_105334 Ga0226839_106217 Ga0226840_110112 Ga0226842_104426 Ga0226843_10734 Ga0226847_106346 Ga0226852_10836 Ga0227359_1001175 Ga0307804_11898 Ga0311394_111010 Ga0312303_11212 Ga0312304_11927 H3R21_01940 H3R22_03245 H3R25_02025 H3T43_00155 H3T47_02885 H3T48_05615 H3U49_02445 LACWKB10_0968 LACWKB8_0846
OG0000468: Ga0061073_0425 Ga0070887_118104 Ga0072400_10732 Ga0072402_105334 Ga0072403_1142 Ga0072404_11074 Ga0133561_11811 Ga0133562_12644 Ga0133563_11697 Ga0133564_11862 Ga0225908_105333 Ga0226839_106216 Ga0226840_110111 Ga0226842_104425 Ga0226843_10732 Ga0226847_106344 Ga0226852_10834 Ga0227359_1001173 Ga0307804_11896 Ga0311394_111008 Ga0312303_11213 Ga0312304_11925 H3R21_01945 H3R22_03240 H3R25_02020 H3T43_00150 H3T47_02880 H3T48_05610 H3U49_02450 LACWKB10_0969 LACWKB8_0845
OG0000469: Ga0061073_0426 Ga0070887_118103 Ga0072400_10731 Ga0072402_105333 Ga0072403_1141 Ga0072404_11073 Ga0133561_11810 Ga0133562_12643 Ga0133563_11696 Ga0133564_11861 Ga0225908_105332 Ga0226839_106215 Ga0226840_110110 Ga0226842_104424 Ga0226843_10731 Ga0226847_106343 Ga0226852_10833 Ga0227359_1001172 Ga0307804_11895 Ga0311394_111007 Ga0312303_11214 Ga0312304_11924 H3R21_01950 H3R22_03235 H3R25_02015 H3T43_00145 H3T47_02875 H3T48_05605 H3U49_02455 LACWKB10_0970 LACWKB8_0844
OG0000471: Ga0061073_0428 Ga0070887_118101 Ga0072400_10729 Ga0072402_105331 Ga0072403_11328 Ga0072404_11071 Ga0133561_11808 Ga0133562_12641 Ga0133563_11694 Ga0133564_11859 Ga0225908_105330 Ga0226839_106213 Ga0226840_110108 Ga0226842_104422 Ga0226843_10729 Ga0226847_106341 Ga0226852_10831 Ga0227359_1001170 Ga0307804_11893 Ga0311394_111005 Ga0312303_11216 Ga0312304_11922 H3R21_01960 H3R22_03225 H3R25_02005 H3T43_00135 H3T47_02865 H3T48_05595 H3U49_02465 LACWKB10_0973 LACWKB8_0842
OG0000472: Ga0061073_0429 Ga0070887_118100 Ga0072400_10728 Ga0072402_105330 Ga0072403_11327 Ga0072404_11070 Ga0133561_11807 Ga0133562_12640 Ga0133563_11693 Ga0133564_11858 Ga0225908_105329 Ga0226839_106212 Ga0226840_110107 Ga0226842_104421 Ga0226843_10728 Ga0226847_106340 Ga0226852_10830 Ga0227359_1001169 Ga0307804_11892 Ga0311394_111004 Ga0312303_11217 Ga0312304_11921 H3R21_01965 H3R22_03220 H3R25_02000 H3T43_00130 H3T47_02860 H3T48_05590 H3U49_02470 LACWKB10_0974 LACWKB8_0841
OG0000473: Ga0061073_0430 Ga0070887_11899 Ga0072400_10727 Ga0072402_105329 Ga0072403_11326 Ga0072404_11069 Ga0133561_11806 Ga0133562_12639 Ga0133563_11692 Ga0133564_11857 Ga0225908_105328 Ga0226839_106211 Ga0226840_110106 Ga0226842_104420 Ga0226843_10727 Ga0226847_106339 Ga0226852_10829 Ga0227359_1001168 Ga0307804_11891 Ga0311394_111003 Ga0312303_11218 Ga0312304_11920 H3R21_01970 H3R22_03215 H3R25_01995 H3T43_00125 H3T47_02855 H3T48_05585 H3U49_02475 LACWKB10_0975 LACWKB8_0840
OG0000474: Ga0061073_0431 Ga0070887_11898 Ga0072400_10726 Ga0072402_105328 Ga0072403_11325 Ga0072404_11068 Ga0133561_11805 Ga0133562_12638 Ga0133563_11691 Ga0133564_11856 Ga0225908_105327 Ga0226839_106210 Ga0226840_110105 Ga0226842_104419 Ga0226843_10726 Ga0226847_106338 Ga0226852_10828 Ga0227359_1001167 Ga0307804_11890 Ga0311394_111002 Ga0312303_11219 Ga0312304_11919 H3R21_01975 H3R22_03210 H3R25_01990 H3T43_00120 H3T47_02850 H3T48_05580 H3U49_02480 LACWKB10_0976 LACWKB8_0839
OG0000475: Ga0061073_0432 Ga0070887_11897 Ga0072400_10725 Ga0072402_105327 Ga0072403_11324 Ga0072404_11067 Ga0133561_11804 Ga0133562_12637 Ga0133563_11690 Ga0133564_11855 Ga0225908_105326 Ga0226839_106209 Ga0226840_110104 Ga0226842_104418 Ga0226843_10725 Ga0226847_106337 Ga0226852_10827 Ga0227359_1001166 Ga0307804_11889 Ga0311394_111001 Ga0312303_11220 Ga0312304_11918 H3R21_01980 H3R22_03205 H3R25_01985 H3T43_00115 H3T47_02845 H3T48_05575 H3U49_02485 LACWKB10_0977 LACWKB8_0838
OG0000476: Ga0061073_0433 Ga0070887_11896 Ga0072400_10724 Ga0072402_105326 Ga0072403_11323 Ga0072404_11066 Ga0133561_11803 Ga0133562_12636 Ga0133563_11689 Ga0133564_11854 Ga0225908_105325 Ga0226839_106208 Ga0226840_110103 Ga0226842_104417 Ga0226843_10724 Ga0226847_106336 Ga0226852_10826 Ga0227359_1001165 Ga0307804_11888 Ga0311394_111000 Ga0312303_11221 Ga0312304_11917 H3R21_01985 H3R22_03200 H3R25_01980 H3T43_00110 H3T47_02840 H3T48_05570 H3U49_02490 LACWKB10_0978 LACWKB8_0837
OG0000477: Ga0061073_0434 Ga0070887_11895 Ga0072400_10723 Ga0072402_105325 Ga0072403_11322 Ga0072404_11065 Ga0133561_11802 Ga0133562_12635 Ga0133563_11688 Ga0133564_11853 Ga0225908_105324 Ga0226839_106207 Ga0226840_110102 Ga0226842_104416 Ga0226843_10723 Ga0226847_106335 Ga0226852_10825 Ga0227359_1001164 Ga0307804_11887 Ga0311394_11999 Ga0312303_11222 Ga0312304_11916 H3R21_01990 H3R22_03195 H3R25_01975 H3T43_00105 H3T47_02835 H3T48_05565 H3U49_02495 LACWKB10_0979 LACWKB8_0836
OG0000478: Ga0061073_0435 Ga0070887_11894 Ga0072400_10722 Ga0072402_105324 Ga0072403_11321 Ga0072404_11064 Ga0133561_11801 Ga0133562_12634 Ga0133563_11687 Ga0133564_11852 Ga0225908_105323 Ga0226839_106206 Ga0226840_110101 Ga0226842_104415 Ga0226843_10722 Ga0226847_106334 Ga0226852_10824 Ga0227359_1001163 Ga0307804_11886 Ga0311394_11998 Ga0312303_11223 Ga0312304_11915 H3R21_01995 H3R22_03190 H3R25_01970 H3T43_00100 H3T47_02830 H3T48_05560 H3U49_02500 LACWKB10_0980 LACWKB8_0835
OG0000479: Ga0061073_0436 Ga0070887_11893 Ga0072400_10721 Ga0072402_105323 Ga0072403_11320 Ga0072404_11063 Ga0133561_11800 Ga0133562_12633 Ga0133563_11686 Ga0133564_11851 Ga0225908_105322 Ga0226839_106205 Ga0226840_110100 Ga0226842_104414 Ga0226843_10721 Ga0226847_106333 Ga0226852_10823 Ga0227359_1001162 Ga0307804_11885 Ga0311394_11997 Ga0312303_11224 Ga0312304_11914 H3R21_02000 H3R22_03185 H3R25_01965 H3T43_00095 H3T47_02825 H3T48_05555 H3U49_02505 LACWKB10_0981 LACWKB8_0834
OG0000480: Ga0061073_0437 Ga0070887_11892 Ga0072400_10720 Ga0072402_105322 Ga0072403_11319 Ga0072404_11062 Ga0133561_11799 Ga0133562_12632 Ga0133563_11685 Ga0133564_11850 Ga0225908_105321 Ga0226839_106204 Ga0226840_11099 Ga0226842_104413 Ga0226843_10720 Ga0226847_106332 Ga0226852_10822 Ga0227359_1001161 Ga0307804_11884 Ga0311394_11996 Ga0312303_11225 Ga0312304_11913 H3R21_02005 H3R22_03180 H3R25_01960 H3T43_00090 H3T47_02820 H3T48_05550 H3U49_02510 LACWKB10_0982 LACWKB8_0833
OG0000481: Ga0061073_0438 Ga0070887_11891 Ga0072400_10719 Ga0072402_105321 Ga0072403_11318 Ga0072404_11061 Ga0133561_11798 Ga0133562_12631 Ga0133563_11684 Ga0133564_11849 Ga0225908_105320 Ga0226839_106203 Ga0226840_11098 Ga0226842_104412 Ga0226843_10719 Ga0226847_106331 Ga0226852_10821 Ga0227359_1001160 Ga0307804_11883 Ga0311394_11995 Ga0312303_11226 Ga0312304_11912 H3R21_02010 H3R22_03175 H3R25_01955 H3T43_00085 H3T47_02815 H3T48_05545 H3U49_02515 LACWKB10_0983 LACWKB8_0832
OG0000482: Ga0061073_0439 Ga0070887_11890 Ga0072400_10718 Ga0072402_105320 Ga0072403_11317 Ga0072404_11060 Ga0133561_11797 Ga0133562_12630 Ga0133563_11683 Ga0133564_11848 Ga0225908_105319 Ga0226839_106202 Ga0226840_11097 Ga0226842_104411 Ga0226843_10718 Ga0226847_106330 Ga0226852_10820 Ga0227359_1001159 Ga0307804_11882 Ga0311394_11994 Ga0312303_11227 Ga0312304_11911 H3R21_02015 H3R22_03170 H3R25_01950 H3T43_00080 H3T47_02810 H3T48_05540 H3U49_02520 LACWKB10_0984 LACWKB8_0831
OG0000484: Ga0061073_0441 Ga0070887_11888 Ga0072400_10716 Ga0072402_105318 Ga0072403_11315 Ga0072404_11058 Ga0133561_11795 Ga0133562_12628 Ga0133563_11681 Ga0133564_11846 Ga0225908_105317 Ga0226839_106200 Ga0226840_11095 Ga0226842_104409 Ga0226843_10716 Ga0226847_106328 Ga0226852_10818 Ga0227359_1001157 Ga0307804_11880 Ga0311394_11992 Ga0312303_11229 Ga0312304_11909 H3R21_02025 H3R22_03160 H3R25_01940 H3T43_00070 H3T47_02800 H3T48_05530 H3U49_02530 LACWKB10_0986 LACWKB8_0829
OG0000485: Ga0061073_0442 Ga0070887_11887 Ga0072400_10715 Ga0072402_105317 Ga0072403_11314 Ga0072404_11057 Ga0133561_11794 Ga0133562_12627 Ga0133563_11680 Ga0133564_11845 Ga0225908_105316 Ga0226839_106199 Ga0226840_11094 Ga0226842_104408 Ga0226843_10715 Ga0226847_106327 Ga0226852_10817 Ga0227359_1001156 Ga0307804_11879 Ga0311394_11991 Ga0312303_11230 Ga0312304_11908 H3R21_02030 H3R22_03155 H3R25_01935 H3T43_00065 H3T47_02795 H3T48_05525 H3U49_02535 LACWKB10_0987 LACWKB8_0828
OG0000486: Ga0061073_0443 Ga0070887_11886 Ga0072400_10714 Ga0072402_105316 Ga0072403_11313 Ga0072404_11056 Ga0133561_11793 Ga0133562_12626 Ga0133563_11679 Ga0133564_11844 Ga0225908_105315 Ga0226839_106198 Ga0226840_11093 Ga0226842_104407 Ga0226843_10714 Ga0226847_106326 Ga0226852_10816 Ga0227359_1001155 Ga0307804_11878 Ga0311394_11990 Ga0312303_11231 Ga0312304_11907 H3R21_02035 H3R22_03150 H3R25_01930 H3T43_00060 H3T47_02790 H3T48_05520 H3U49_02540 LACWKB10_0988 LACWKB8_0827
OG0000487: Ga0061073_0444 Ga0070887_11885 Ga0072400_10713 Ga0072402_105315 Ga0072403_11312 Ga0072404_11055 Ga0133561_11792 Ga0133562_12625 Ga0133563_11678 Ga0133564_11843 Ga0225908_105314 Ga0226839_106197 Ga0226840_11092 Ga0226842_104406 Ga0226843_10713 Ga0226847_106325 Ga0226852_10815 Ga0227359_1001154 Ga0307804_11877 Ga0311394_11989 Ga0312303_11232 Ga0312304_11906 H3R21_02040 H3R22_03145 H3R25_01925 H3T43_00055 H3T47_02785 H3T48_05515 H3U49_02545 LACWKB10_0989 LACWKB8_0826
OG0000488: Ga0061073_0445 Ga0070887_11884 Ga0072400_10712 Ga0072402_105314 Ga0072403_11311 Ga0072404_11054 Ga0133561_11791 Ga0133562_12624 Ga0133563_11677 Ga0133564_11842 Ga0225908_105313 Ga0226839_106196 Ga0226840_11091 Ga0226842_104405 Ga0226843_10712 Ga0226847_106324 Ga0226852_10814 Ga0227359_1001153 Ga0307804_11876 Ga0311394_11988 Ga0312303_11233 Ga0312304_11905 H3R21_02045 H3R22_03140 H3R25_01920 H3T43_00050 H3T47_02780 H3T48_05510 H3U49_02550 LACWKB10_0990 LACWKB8_0825
OG0000489: Ga0061073_0446 Ga0070887_11883 Ga0072400_10711 Ga0072402_105313 Ga0072403_11310 Ga0072404_11053 Ga0133561_11790 Ga0133562_12623 Ga0133563_11676 Ga0133564_11841 Ga0225908_105312 Ga0226839_106195 Ga0226840_11090 Ga0226842_104404 Ga0226843_10711 Ga0226847_106323 Ga0226852_10813 Ga0227359_1001152 Ga0307804_11875 Ga0311394_11987 Ga0312303_11234 Ga0312304_11904 H3R21_02050 H3R22_03135 H3R25_01915 H3T43_00045 H3T47_02775 H3T48_05505 H3U49_02555 LACWKB10_0991 LACWKB8_0824
OG0000490: Ga0061073_0447 Ga0070887_11882 Ga0072400_10710 Ga0072402_105312 Ga0072403_1139 Ga0072404_11052 Ga0133561_11789 Ga0133562_12622 Ga0133563_11675 Ga0133564_11840 Ga0225908_105311 Ga0226839_106194 Ga0226840_11089 Ga0226842_104403 Ga0226843_10710 Ga0226847_106322 Ga0226852_10812 Ga0227359_1001151 Ga0307804_11874 Ga0311394_11986 Ga0312303_11235 Ga0312304_11903 H3R21_02055 H3R22_03130 H3R25_01910 H3T43_00040 H3T47_02770 H3T48_05500 H3U49_02560 LACWKB10_0992 LACWKB8_0823
